ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Variety,Form,Author string,Author,Year
105425,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Trichocoleaceae,Trichocolea,,,,,,,
105426,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Trichocoleaceae,Trichocolea,tomentella,,,,(Ehrh.) Dumort.,,
105382,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Diplophyllum,,,,,,,
105386,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Douinia,,,,,,,
105388,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,,,,,,,
105389,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,aequiloba,,,,(Schwägr.) Dumort.,,
105390,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,apiculata,,,,Spruce,,
105391,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,aspera,,,,Bernet et M.Bernet,,
105392,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,brevicaulis,,,,Taylor,,
105393,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,calcicola,,,,(Arnell et J.Perss.) Ingham,,
105394,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,carinthiaca,,,,J.B.Jack ex Lindb.,,
105395,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,compacta,,,,(A.Roth) Dumort.,,
105396,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,crassiretis,,,,Bryhn,,
105397,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,curta,,,,(Mart.) Dumort.,,
105398,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,cuspiduligera,,,,(Nees) Müll.Frib.,,
105399,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,glaucocephala,,,,(Taylor) Austin,,
105400,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,gracilis,,,,Lindb.,,
105401,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,gymnostomophila,,,,Kaal.,,
105402,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,hyperborea,,,,Jřrg.,,
105403,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,irrigua,,,,(Nees) Nees,,
105406,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,kaurinii,,,,Ryan,,
105407,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,lingulata,,,,H.Buch,,
105408,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,mucronata,,,,H.Buch,,
105409,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,nemorea,,,,(L.) Grolle,,
105410,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,nimbosa,,,,Taylor ex Lehm.,,
105411,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,obcordata,,,,(Berggr.) S.W.Arnell,,
105412,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,obscura,,,,(Arnell et C.E.O.Jensen) Schiffn.,,
105413,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,ornithopodioides,,,,(With.) Waddell,,
105414,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,paludicola,,,,Loeske et Müll.Frib.,,
105415,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,paludosa,,,,(Müll.Frib.) Müll.Frib.,,
105416,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,praetervisa,,,,Meyl.,,
105417,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,scandica,,,,(Arnell & H.Buch) Macvicar,,
105418,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,spitsbergensis,,,,(Lindb.) Müll.Frib.,,
105419,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,subalpina,,,,(Nees ex Lindenb.) Dumort.,,
105420,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,tundrae,,,,(Arnell) H.Buch,,
105421,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,uliginosa,,,,(Sw. ex Lindenb.) Dumort.,,
105422,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,umbrosa,,,,(Schrad.) Dumort.,,
105423,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,undulata,,,,(L.) Dumort.,,
144948,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,massalongi,,,,,,
105404,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,irrigua,irrigua,,,,,
105405,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,irrigua,rufescens,,,(Loeske) R.M.Schust.,,
105387,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Douinia,ovata,,,,(Dicks.) H.Buch,,
105383,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Diplophyllum,albicans,,,,(L.) Dumort.,,
105384,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Diplophyllum,obtusifolium,,,,(Hook.) Dumort.,,
105385,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Diplophyllum,taxifolium,,,,(Wahlenb.) Dumort.,,
105377,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Radulaceae,Radula,,,,,,,
105378,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Radulaceae,Radula,aquilegia,,,,(Hook. f. et Taylor) Gottsche et al.,,
105379,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Radulaceae,Radula,complanata,,,,(L.) Dumort.,,
105380,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Radulaceae,Radula,lindenbergiana,,,,Gottsche ex C.Hartm.,,
105373,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Ptilidiaceae,Ptilidium,,,,,,,
105374,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Ptilidiaceae,Ptilidium,ciliare,,,,(L.) Hampe,,
105375,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Ptilidiaceae,Ptilidium,pulcherrimum,,,,(Weber) Vain.,,
105368,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Pseudolepicoleaceae,Blepharostoma,,,,,,,
105369,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Pseudolepicoleaceae,Blepharostoma,trichophyllum,,,,(L.) Dumort.,,
105370,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Pseudolepicoleaceae,Blepharostoma,trichophyllum,brevirete,,,(Bryhn et Kaal.) R.M.Schust,,
105371,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Pseudolepicoleaceae,Blepharostoma,trichophyllum,trichophyllum,,,,,
105362,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Porellaceae,Porella,,,,,,,
105363,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Porellaceae,Porella,arboris-vitae,,,,(With.) Grolle,,
105364,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Porellaceae,Porella,cordaeana,,,,(Huebener) Moore,,
105365,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Porellaceae,Porella,obtusata,,,,(Taylor) Trevis.,,
105366,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Porellaceae,Porella,platyphylla,,,,(L.) Pfeiff.,,
105359,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Pleuroziaceae,Pleurozia,,,,,,,
105360,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Pleuroziaceae,Pleurozia,purpurea,,,,Lindb.,,
105351,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,,,,,,,
105352,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,asplenioides,,,,(L. Emend. Taylor) Dumort.,,
105353,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,exigua,,,,(Taylor) Taylor,,
105354,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,norvegica,,,,H.H.Blom et Holten,,
105355,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,porelloides,,,,(Torr. ex Nees) Lindenb.,,
105356,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,punctata,,,,(Taylor) Taylor,,
105357,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,spinulosa,,,,(Dicks.) Dumort.,,
105348,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Mesoptychiaceae,Mesoptychia,,,,,,,
105349,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Mesoptychiaceae,Mesoptychia,sahlbergii,,,,(Lindb.) A.Evans,,
105262,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Anastrepta,,,,,,,
105264,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Anastrophyllum,,,,,,,
105273,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Barbilophozia,,,,,,,
105284,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Gymnocolea,,,,,,,
105289,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Jamesoniella,,,,,,,
105292,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Leiocolea,,,,,,,
105299,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,,,,,,,
105330,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Sphenolobopsis,,,,,,,
105332,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tetralophozia,,,,,,,
105334,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tritomaria,,,,,,,
105335,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tritomaria,exsecta,,,,(Schmidel) Loeske,,
105336,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tritomaria,exsectiformis,,,,(Breidl.) Loeske,,
105338,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tritomaria,polita,,,,(Nees) Jřrg.,,
105342,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tritomaria,quinquedentata,,,,(Huds.) H.Buch,,
105346,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tritomaria,scitula,,,,(Taylor) Jřrg.,,
105343,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tritomaria,quinquedentata,quinquedentata,,,,,
105345,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tritomaria,quinquedentata,turgida,,,(Lindb.) Damsh.,,
105344,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tritomaria,quinquedentata,quinquedentata,quinquedentata,,,,
105339,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tritomaria,polita,polita,,,,,
105341,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tritomaria,polita,polymorpha,,,R.M.Schust,,
105340,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tritomaria,polita,polita,polita,,,,
105337,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tritomaria,exsectiformis,exsectiformis,,,,,
105333,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Tetralophozia,setiformis,,,,(Ehrh.) Schljakov,,
105331,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Sphenolobopsis,pearsonii,,,,(Spruce) R.M.Schust.,,
105300,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,ascendens,,,,(Warnst.) R.M.Schust.,,
105301,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,bicrenata,,,,(Schmidel ex Hoffm.) Dumort.,,
105302,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,capitata,,,,(Hook.) Macoun,,
105303,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,ciliata,,,,Damsh. et al.,,
105304,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,debiliformis,,,,R.M.Schust. et Damsh.,,
105305,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,decolorans,,,,(Limpr.) Steph.,,
105306,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,elongata,,,,Steph.,,
105307,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,excisa,,,,(Dicks.) Dumort.,,
105308,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,grandiretis,,,,(Lindb. ex Kaal.) Schiffn.,,
105309,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,groenlandica,,,,(Nees) Macoun,,
105310,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,hyperarctica,,,,R.M.Schust.,,
105311,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,incisa,,,,(Schrad.) Dumort.,,
105312,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,latifolia,,,,R.M.Schust,,
105313,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,laxa,,,,(Lindb.) Grolle,,
105314,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,longidens,,,,(Lindb.) Macoun,,
105317,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,longiflora,,,,(Nees) Schiffn.,,
105318,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,obtusa,,,,(Lindb.) A.Evans,,
105319,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,opacifolia,,,,Culm. ex Meyl.,,
105320,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,pellucida,,,,R.M.Schust.,,
105321,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,perssonii,,,,H.Buch et S.W.Arnell,,
105322,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,polaris,,,,(R.M.Schust.) R. M.Schust. et Damsh.,,
105323,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,rubrigemma,,,,R.M.Schust.,,
105324,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,savicziae,,,,Schljakov,,
105325,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,silvicola,,,,H. Buch,,
105326,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,silvicoloides,,,,N.Kitag.,,
105327,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,sudetica,,,,(Nees ex Huebener) Grolle,,
105328,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,ventricosa,,,,(Dicks.) Dumort.,,
105329,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,wenzelii,,,,(Nees) Steph.,,
136356,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,badensis,,,,(Gottsche) Schiffn.,,
105315,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,longidens,arctica,,,R.M. Schust.,,
105316,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,longidens,longidens,,,,,
105293,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Leiocolea,badensis,,,,(Gottsche) Jřrg.,,
105294,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Leiocolea,bantriensis,,,,(Hook.) Jřrg.,,
105295,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Leiocolea,collaris,,,,(Nees) Schljakov,,
105296,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Leiocolea,gillmanii,,,,(Austin) A.Evans,,
105297,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Leiocolea,heterocolpos,,,,(Thed. ex Hartm.) H.Buch,,
105298,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Leiocolea,rutheana,,,,(Limpr.) Müll.Frib.,,
105290,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Jamesoniella,autumnalis,,,,(DC.) Steph.,,
105291,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Jamesoniella,undulifolia,,,,(Nees) Müll.Frib.,,
105285,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Gymnocolea,borealis,,,,(Frisvoll et Moen) R.M.Schust.,,
105286,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Gymnocolea,inflata,,,,(Huds.) Dumort.,,
105287,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Gymnocolea,inflata,acutiloba,,,(Schiffn.) R.M.Schust. et Damsh. ex L.Söderstr. et Vána comb. nov.,,
105288,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Gymnocolea,inflata,inflata,,,,,
105274,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Barbilophozia,atlantica,,,,(Kaal.) Müll.Frib.,,
105275,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Barbilophozia,attenuata,,,,(Mart.) Loeske,,
105276,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Barbilophozia,barbata,,,,(Schmidel ex Schreb.) Loeske,,
105277,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Barbilophozia,binsteadii,,,,(Kaal.) Loeske,,
105278,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Barbilophozia,floerkei,,,,(F.Weber et D.Mohr) Loeske,,
105279,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Barbilophozia,hatcheri,,,,(A.Evans) Loeske,,
105280,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Barbilophozia,kunzeana,,,,(Huebener) Müll.Frib.,,
105281,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Barbilophozia,lycopodioides,,,,(Wallr.) Loeske,,
105282,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Barbilophozia,quadriloba,,,,(Lindb.) Loeske,,
105283,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Barbilophozia,rubescens,,,,(R.M.Schust. et Damsh.) Kartt. et L.Söderstr.,,
105265,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Anastrophyllum,assimile,,,,(Mitt.) Steph.,,
105266,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Anastrophyllum,cavifolium,,,,(H.Buch et S.W.Arnell) Lammes,,
105267,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Anastrophyllum,donnianum,,,,(Hook.) Steph.,,
105268,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Anastrophyllum,hellerianum,,,,(Nees ex Lindenb.) R.M.Schust.,,
105269,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Anastrophyllum,joergensenii,,,,Schiffn.,,
105270,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Anastrophyllum,michauxii,,,,(F. Web.) A.Evans,,
105271,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Anastrophyllum,minutum,,,,(Schreb.) R.M.Schust.,,
105272,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Anastrophyllum,saxicola,,,,(Schrad.) R.M.Schust.,,
105263,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Anastrepta,orcadensis,,,,(Hook.) Schiffn.,,
105250,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Bazzania,,,,,,,
105253,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Kurzia,,,,,,,
105257,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Lepidozia,,,,,,,
105258,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Lepidozia,cupressina,,,,(Sw.) Lindenb.,,
105259,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Lepidozia,pearsonii,,,,Spruce,,
105260,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Lepidozia,reptans,,,,(L.) Dumort.,,
105254,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Kurzia,pauciflora,,,,(Dicks.) Grolle,,
105255,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Kurzia,sylvatica,,,,(A.Evans) Grolle,,
105256,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Kurzia,trichoclados,,,,(Müll.Frib.) Grolle,,
105251,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Bazzania,tricrenata,,,,(Wahlenb.) Lindb.,,
105252,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Bazzania,trilobata,,,,(L.) Gray,,
105239,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lejeuneaceae,Cololejeunea,,,,,,,
105241,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lejeuneaceae,Lejeunea,,,,,,,
105245,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lejeuneaceae,Microlejeunea,,,,,,,
105247,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lejeuneaceae,Harpalejeunea,,,,,,,
138451,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lejeuneaceae,Colura,,,,,(Dumort.) Dumort.,Dumort,1835
138452,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lejeuneaceae,Colura,calyptrifolia ,,,,(Hook.) Dumort.,,
105248,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lejeuneaceae,Harpalejeunea,molleri,,,,(Steph.) Grolle,,
105246,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lejeuneaceae,Microlejeunea,ulicina,,,,(Taylor) A.Evans,,
105242,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lejeuneaceae,Lejeunea,cavifolia,,,,(Ehrh.) Lindb.,,
105243,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lejeuneaceae,Lejeunea,lamacerina,,,,(Steph.) Schiffn.,,
105244,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lejeuneaceae,Lejeunea,patens,,,,Lindb.,,
105240,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lejeuneaceae,Cololejeunea,calcarea,,,,(Lib.) Schiffn.,,
105212,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Cryptocolea,,,,,,,
105214,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Jungermannia,,,,,,,
105229,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Mylia,,,,,,,
105232,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Nardia,,,,,,,
105233,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Nardia,breidleri,,,,(Limpr.) Lindb.,,
105234,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Nardia,compressa,,,,(Hook.) Gray,,
105235,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Nardia,geoscyphus,,,,(De Not.) Lindb.,,
105236,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Nardia,insecta,,,,Lindb.,,
105237,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Nardia,scalaris,,,,Gray,,
105230,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Mylia,anomala,,,,(Hook.) Gray,,
105231,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Mylia,taylorii,,,,(Hook.) Gray,,
105215,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Jungermannia,atrovirens,,,,Dumort.,,
105216,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Jungermannia,borealis,,,,Damsh. et Vána,,
105217,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Jungermannia,caespiticia,,,,Lindenb.,,
105218,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Jungermannia,confertissima,,,,Nees,,
